tfidf_vector,class_name
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.        0.        0.        ... 0.1067885 0.        0.       ],comp.os.ms-windows.misc
[0.31068155 0.         0.         ... 0.         0.         0.        ],comp.graphics
[0.         0.         0.         ... 0.05384349 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.04135567 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.         0.         0.         ... 0.04339983 0.         0.        ],comp.sys.ibm.pc.hardware
[0.05936866 0.         0.07023546 ... 0.         0.         0.        ],misc.forsale
[0.         0.         0.         ... 0.05700761 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.         0.         0.29332512],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.04343847 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.06133598 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.         0.         0.         ... 0.03806052 0.         0.        ],sci.space
[0.         0.         0.         ... 0.03044926 0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.01931226 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.06438195 0.         ... 0.10128334 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.03818191 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.         0.         0.         ... 0.09062274 0.09061204 0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.08415723 0.         0.        ],soc.religion.christian
[0.08313188 0.08507785 0.         ... 0.         0.         0.        ],sci.med
[0.         0.         0.         ... 0.03774057 0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.         0.         0.07440318],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.19332771 0.         0.        ],rec.sport.hockey
[0.1610951 0.        0.        ... 0.        0.        0.       ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.04685315 0.         0.        ],alt.atheism
[0.         0.         0.         ... 0.06210991 0.01380057 0.        ],alt.atheism
[0.         0.         0.         ... 0.01001627 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.05845387 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.02093235 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.06540699 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.03894512 0.         0.        ],rec.sport.hockey
[0.38389527 0.         0.         ... 0.         0.         0.        ],rec.motorcycles
[0.         0.         0.         ... 0.06181318 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.         0.         0.         ... 0.13352058 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.01813451 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.08971504 ... 0.         0.08138537 0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.05099736 0.         0.        ],talk.politics.misc
[0.         0.         0.         ... 0.05690608 0.         0.        ],sci.electronics
[0.         0.         0.         ... 0.04307123 0.         0.        ],sci.space
[0.         0.         0.         ... 0.08214296 0.         0.        ],alt.atheism
[0.20089713 0.         0.         ... 0.         0.         0.        ],rec.sport.baseball
[0.         0.         0.         ... 0.14861025 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.08626683 0.05750443 0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.05057769 0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.05320812 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.07748336 0.         0.        ],comp.graphics
[0.         0.         0.         ... 0.04497892 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.        0.0763676 0.        ... 0.        0.        0.       ],sci.space
[0.         0.         0.         ... 0.03243839 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.         ... 0.09138958 0.         0.        ],talk.religion.misc
[0.         0.         0.         ... 0.05891257 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.         0.         0.         ... 0.09872744 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.        0.        0.        ... 0.        0.        0.2464035],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.05060695 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.04111803 0.         0.        ],rec.sport.hockey
[0.68469386 0.02002061 0.         ... 0.         0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.01319704 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.         0.06743424 0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.07279367 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.04130981 0.         0.        ],misc.forsale
[0.         0.         0.         ... 0.08612087 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.05731819 0.         ... 0.03005697 0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.19096328 0.0293755  0.        ],soc.religion.christian
[0.04018597 0.         0.         ... 0.         0.         0.        ],talk.politics.misc
[0.08968289 0.         0.         ... 0.         0.         0.        ],talk.religion.misc
[0.         0.         0.         ... 0.07220725 0.         0.        ],sci.space
[0.         0.         0.         ... 0.05476888 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.05933785 0.         0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.04463944 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.01969368 0.03938271 0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.        0.        0.        ... 0.0391454 0.        0.       ],rec.motorcycles
[0.         0.         0.         ... 0.05296494 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.08464256 0.         0.         ... 0.         0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.04887629 0.         0.         ... 0.05246018 0.         0.        ],rec.sport.baseball
[0.         0.         0.         ... 0.03603564 0.         0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.17852311 0.         0.        ],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.        0.        0.        ... 0.0464233 0.        0.       ],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.05971732 0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.05674491 0.         ... 0.         0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.03343286 0.06685784 0.        ],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.22301323 0.         0.         ... 0.         0.         0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.09434341 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.03866108 0.         0.        ],rec.autos
[0.57443345 0.         0.         ... 0.         0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.12580466 0.         0.        ],rec.autos
[0.         0.         0.         ... 0.05800365 0.         0.        ],alt.atheism
[0.         0.         0.         ... 0.05327366 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.06802746 0.         0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.30011052 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.08773225 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.04226951 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.11506277 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.05846587 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.08712276 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.12089311 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.10613662 0.         0.        ],misc.forsale
[0.         0.         0.         ... 0.02946267 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.13000809 0.         0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.01054177 0.         0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.03736694 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.01847164 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.        0.1043139 0.        ... 0.        0.        0.       ],comp.graphics
[0.        0.        0.        ... 0.0508283 0.        0.       ],rec.autos
[0.        0.        0.        ... 0.0985672 0.        0.       ],rec.sport.baseball
[0.         0.         0.         ... 0.08905771 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.14185242 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.08456456 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.05032026 0.10062864 0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.04514572 0.09028079 0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.1130872  0.         0.         ... 0.01213794 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.33202136 0.         0.         ... 0.02227294 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.04542884 0.09084694 0.        ],sci.space
[0.         0.         0.         ... 0.23633763 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0.01197389 0.         0.07082792 ... 0.         0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.04247785 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.10692461 ... 0.         0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.04598544 0.         0.        ],rec.autos
[0.         0.         0.05826648 ... 0.02643146 0.         0.        ],rec.sport.baseball
[0.         0.         0.         ... 0.03322998 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.04337154 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.06767773 0.         ... 0.         0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.08238461 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.04201654 0.         0.        ],sci.space
[0.         0.         0.         ... 0.06965147 0.         0.        ],sci.space
[0.07209934 0.07378705 0.         ... 0.         0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.15283067 0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.13555591 0.         ... 0.         0.         0.        ],sci.crypt
[0.        0.        0.        ... 0.1672343 0.        0.       ],sci.crypt
[0.         0.07178265 0.         ... 0.         0.         0.        ],rec.motorcycles
[0.         0.         0.         ... 0.03222849 0.         0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.04796182 0.         0.        ],misc.forsale
[0.         0.14509629 0.         ... 0.01268112 0.         0.        ],comp.sys.mac.hardware
[0.         0.06838741 0.         ... 0.         0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.15575128 0.         0.         ... 0.         0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.09248823 0.         ... 0.         0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.         0.         0.         ... 0.1087309  0.05435903 0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.04640004 0.02651118 0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.06541971 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.23843974 0.         0.        ],comp.sys.ibm.pc.hardware
[0.        0.        0.        ... 0.0777981 0.        0.       ],rec.autos
[0.         0.         0.         ... 0.18726175 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.16593786 0.         ... 0.02008057 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.05622457 0.         0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.         ... 0.04636323 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.03770104 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.11780999 0.         0.         ... 0.06322424 0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.15093599 0.         0.        ],comp.sys.mac.hardware
[0.        0.        0.        ... 0.0461329 0.        0.       ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.04813876 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.         ... 0.05460556 0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.31045393 0.         ... 0.         0.         0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.         ... 0.06114995 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.11165667 0.         0.        ],alt.atheism
[0.         0.         0.         ... 0.04393591 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.04731641 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.        0.        0.        ... 0.0668467 0.        0.       ],comp.sys.ibm.pc.hardware
[0.08102165 0.         0.         ... 0.04348131 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.graphics
